Unnamed: 0,Finance company,Public company,Before,Operation,After,Date
31642,11,7186,,下调,2.50元,2009-01-20
31643,166,1722,,上调,27.20港元,2009-01-20
31644,11,7187,,下调,1.50港元,2009-01-20
31645,312,6707,,上调,32元,2009-01-19
31646,34,6781,,上调,255元,2009-01-19
31647,27,10633,,下调,4元,2009-01-19
31648,27,10444,17.18美元,下调,12.82美元,2009-01-19
31649,27,10447,50.00美元,下调,44.87美元,2009-01-19
31650,11,8289,,定为,新台币1.93元,2009-01-19
31651,34,484,2.40港元,下调,2.20港元,2009-01-19
31652,27,6925,,下调,14港元,2009-01-19
31653,27,10599,13.4港元,下调,10港元,2009-01-19
31654,27,3867,78港元,下调,70港元,2009-01-19
31655,27,4733,,上调,3.4港元,2009-01-19
31656,153,2958,,下调,7.43港元,2009-01-19
31657,190,7339,,上调,新台币22元,2009-01-19
31658,190,6896,,上调,新台币26.5元,2009-01-19
31659,3,7996,,下调,0.69港元,2009-01-19
31660,101,6703,,上调,5.60港元,2009-01-19
31661,3,6167,,上调,3.82港元,2009-01-19
31662,3,5176,,上调,7.89港元,2009-01-19
31663,46,4811,,下调,1.42港元,2009-01-19
31664,166,374,,下调,19.44港元,2009-01-19
31665,3,6312,,下调,9.85港元,2009-01-19
31666,589,7982,,上调,24.5港元,2009-01-19
31667,13,1941,7.40港元,维持在,7.40港元,2009-01-19
31668,13,4132,,下调,51.00澳元,2009-01-19
31669,13,836,,下调,33.50澳元,2009-01-19
31670,27,6836,1.5港元,上调,2.7港元,2009-01-16
31671,27,8064,,上调,2.4元,2009-01-16
31672,27,2442,4.3港元,上调,8.5港元,2009-01-16
31673,27,7891,,上调,33.0元,2009-01-16
31674,27,8145,19港元,上调,37港元,2009-01-16
31675,312,1527,520日圆,下调,350日圆,2009-01-16
31676,153,8146,6.1港元,上调,6.3港元,2009-01-16
31677,13,6437,17.5港元,上调,18.2港元,2009-01-16
31678,354,374,23.90港元,下调,21.60港元,2009-01-16
31679,190,7847,9.20港元,上调,11.00港元,2009-01-16
31680,27,7730,3.4港元,上调,4.1港元,2009-01-16
31681,3,6533,3.75港元,下调,2.50港元,2009-01-16
31682,3,5123,,下调,32元,2009-01-16
31683,3,8934,,下调,40.0元,2009-01-16
31684,3,7051,,下调,12元,2009-01-16
31685,27,1680,77港元,下调,49港元,2009-01-16
31686,27,3567,33港元,上调,33.6港元,2009-01-15
31687,190,7192,7港元,下调,5.2港元,2009-01-15
31688,153,6469,,下调,61.20元,2009-01-15
31689,354,1407,13港元,下调,9港元,2009-01-15
31690,153,7661,7.7港元,下调,6港元,2009-01-15
31691,181,7283,2.30港元,下调,2港元,2009-01-15
31692,3,6314,,下调,13.3元,2009-01-15
31693,3,3015,5.56港元,下调,4.86港元,2009-01-15
31694,3,7132,,下调,7.7元,2009-01-15
31695,3,7734,22.17港元,下调,17.19港元,2009-01-15
31696,3,6805,6.78港元,下调,5.75港元,2009-01-15
31697,3,7673,,下调,6.10港元,2009-01-15
31698,3,6915,3.68港元,下调,3.02港元,2009-01-15
31699,190,6777,44港元,下调,22港元,2009-01-15
31700,3,6904,,下调,3.30元,2009-01-15
31701,13,6781,,上调,210元,2009-01-15
31702,515,6925,16.20港元,上调,18港元,2009-01-15
31703,13,6925,9.30港元,上调,12.70港元,2009-01-15
31704,13,8149,,下调,22元,2009-01-15
31705,16,2958,6.80港元,下调,6.00港元,2009-01-14
31706,312,7036,,下调,62元,2009-01-14
31707,312,7346,,上调,26元,2009-01-14
31708,312,6535,,上调,43元,2009-01-14
31709,312,7051,,上调,12.30元,2009-01-14
31710,27,8101,,下调,17元,2009-01-14
31711,3,7567,2.8港元,上调,3.5港元,2009-01-14
31712,3,6586,,上调,5.5元,2009-01-14
31713,153,7233,10.8港元,下调,7.1港元,2009-01-14
31714,3,797,140港元,下调,125港元,2009-01-14
31715,3,798,7.00,下调,6.75港元,2009-01-14
31716,28,6312,12港元,下调,10.50港元,2009-01-14
31717,190,1941,7.82港元,下调,6.78港元,2009-01-14
31718,190,1688,62港元,下调,48.8港元,2009-01-14
31719,190,6373,3.75港元,上调,7港元,2009-01-14
31720,190,2958,6.8港元,下调,6港元,2009-01-14
31721,3,1680,75.00港元,下调,52.00港元,2009-01-14
31722,13,6582,,下调,88.8元,2009-01-14
31723,3,2958,9.50港元,下调,8.90港元,2009-01-13
31724,474,8152,7.56港元,定为,7.56港元,2009-01-13
31725,101,8153,1.33港元,上调,2.31港元,2009-01-13
31726,101,7567,2.2港元,上调,3.2港元,2009-01-13
31727,27,6691,4.2港元,下调,3.9港元,2009-01-13
31728,101,6443,4港元,上调,7.96港元,2009-01-13
31729,46,7894,1.50港元,下调,1.30港元,2009-01-13
31730,13,374,28.06港元,下调,27.60港元,2009-01-13
31731,3,6930,2.29港元,下调,2.00港元,2009-01-13
31732,3,7964,3.10港元,下调,2.50港元,2009-01-13
31733,3,7072,2.30港元,上调,3.00港元,2009-01-13
31734,3,1609,32.20港元,下调,23港元,2009-01-12
31735,3,7806,13.40港元,下调,3.70港元,2009-01-12
31736,3,6530,6港元,下调,4港元,2009-01-12
31737,3,7678,13.20港元,下调,5.00港元,2009-01-12
31738,3,7751,10.29港元,下调,6.36港元,2009-01-12
31739,3,6847,6.48港元,下调,4.97港元,2009-01-12
31740,3,2493,10.67港元,下调,3港元,2009-01-12
31741,3,8477,,下调,1.63港元,2009-01-12
31742,27,6461,,下调,30元,2009-01-12
31743,34,6461,,下调,26.40元,2009-01-12
31744,615,7894,1.47港元,下调,1.30港元,2009-01-12
31745,13,6703,4.1港元,上调,4.4港元,2009-01-12
31746,13,6147,6.5港元,上调,8港元,2009-01-12
31747,181,6733,2.54港元,上调,2.80港元,2009-01-12
31748,13,7567,2港元,上调,4.5港元,2009-01-12
31749,181,6163,12.35港元,上调,13.20港元,2009-01-12
31750,516,374,19港元,上调,22港元,2009-01-12
31751,13,7547,8.20港元,下调,7.90港元,2009-01-12
31752,13,2442,12港元,上调,14港元,2009-01-12
31753,13,6524,11港元,下调,9.10港元,2009-01-12
31754,13,6494,9港元,下调,8港元,2009-01-12
31755,13,6586,,上调,6.10元,2009-01-12
31756,13,7286,35港元,上调,48港元,2009-01-12
31757,13,6443,8港元,上调,12.58港元,2009-01-12
31758,153,7751,6.70港元,下调,5.90港元,2009-01-12
31759,221,6889,1.80港元,上调,2.88港元,2009-01-09
31760,166,4678,6.67港元,上调,8.60港元,2009-01-09
31761,545,4811,,下调,1.25港元,2009-01-09
31762,27,7236,,下调,新台币34.10元,2009-01-09
31763,27,4811,,下调,1.8港元,2009-01-09
31764,28,250,,下调,9.25港元,2009-01-09
31765,28,4678,,下调,8.00港元,2009-01-09
31766,181,794,5.28港元,上调,6.44港元,2009-01-09
31767,312,4811,1.8港元,下调,1.3港元,2009-01-09
31768,181,250,6.03港元,上调,7.70港元,2009-01-09
31769,190,6461,,下调,24元,2009-01-09
31770,190,484,1.30港元,下调,1.15港元,2009-01-09
31771,13,7645,,下调,54元,2009-01-09
31772,13,6461,,下调,29.4元,2009-01-09
31773,3,4811,1.80港元,下调,1.40港元,2009-01-09
31774,3,6461,,下调,25元,2009-01-09
31775,11,4811,1.50港元,下调,1.40,2009-01-09
31776,515,4811,1.50港元,下调,1.20港元,2009-01-09
31777,153,7964,5.1港元,下调,2.55港元,2009-01-09
31778,153,8155,6.6港元,下调,3.6港元,2009-01-09
31779,153,7785,10.90港元,下调,6.90港元,2009-01-09
31780,153,7346,,下调,26.5元,2009-01-09
31781,190,4054,64港元,上调,67港元,2009-01-09
31782,153,6461,,下调,24元,2009-01-09
31783,13,3480,,下调,2.85港元,2009-01-09
31784,27,5801,,下调,3.82港元,2009-01-08
31785,46,5879,,下调,6.95港元,2009-01-08
31786,221,1609,23港元,上调,27港元,2009-01-08
31787,27,6802,,下调,58元,2009-01-08
31788,447,6696,,上调,7.36港元,2009-01-08
31789,571,798,18.05港元,下调,10.05港元,2009-01-08
31790,350,7964,1.80港元,上调,2.50港元,2009-01-08
31791,350,2273,0.37港元,上调,0.60港元,2009-01-08
31792,516,6930,3.00港元,下调,2.70港元,2009-01-08
31793,11,5123,,下调,31元,2009-01-07
31794,11,1804,,上调,36元,2009-01-07
31795,11,8157,,上调,14.02元,2009-01-07
31796,3,6513,,下调,35元,2009-01-07
31797,3,10634,23美元,下调,20美元,2009-01-07
31798,3,6888,,下调,15元,2009-01-07
31799,3,7785,4.66港元,上调,4.72港元,2009-01-07
31800,354,5879,6.01港元,下调,5.75港元,2009-01-07
31801,46,7283,1.2港元,上调,1.75港元,2009-01-07
31802,27,5879,8.1港元,下调,7.5港元,2009-01-07
31803,221,7090,3.70港元,定为,3.70港元,2009-01-07
31804,516,5879,9.3港元,下调,9港元,2009-01-07
31805,101,3717,15.5港元,上调,17.7港元,2009-01-07
31806,153,6454,,下调,435元,2009-01-07
31807,153,2764,,下调,35元,2009-01-07
31808,190,5801,4.41港元,下调,3.05港元,2009-01-07
31809,27,6167,3.17港元,上调,3.71港元,2009-01-06
31810,27,6466,,上调,2.38港元,2009-01-06
31811,27,1941,6.46港元,下调,5.83港元,2009-01-06
31812,27,7782,1.57港元,上调,1.88港元,2009-01-06
31813,27,7494,1.28港元,上调,1.57港元,2009-01-06
31814,27,8004,,上调,12.06元,2009-01-06
31815,27,5413,3.06港元,下调,1.79港元,2009-01-06
31816,27,7973,5.89港元,下调,5.10港元,2009-01-06
31817,27,5176,8.55港元,下调,5.91港元,2009-01-06
31818,27,5801,5.30港元,下调,4.10港元,2009-01-06
31819,27,7995,,上调,7.19元,2009-01-06
31820,27,2273,0.80港元,上调,1.50港元,2009-01-06
31821,27,7078,2.05港元,上调,2.44港元,2009-01-06
31822,27,5295,1.40港元,上调,1.96港元,2009-01-06
31823,27,7753,,下调,23元,2009-01-06
31824,27,6312,7.47港元,下调,6.61港元,2009-01-06
31825,27,10635,,上调,人民币11.80元,2009-01-06
31826,27,3221,,下调,72元,2009-01-06
31827,27,6357,2.89港元,上调,4.31港元,2009-01-06
31828,13,6465,,下调,66港元,2009-01-06
31829,3,5005,,上调,200元,2009-01-06
31830,27,6696,3.70港元,下调,3.35港元,2009-01-06
31831,11,6940,,下调,22.00元,2009-01-06
31832,3,6147,4.95港元,定为,4.95港元,2009-01-06
31833,16,5123,,上调,29元,2009-01-06
31834,13,1941,5.92港元,上调,7.40港元,2009-01-06
31835,13,5176,5.95港元,上调,7.44港元,2009-01-06
31836,217,7973,3.49港元,上调,5.24港元,2009-01-06
31837,13,6312,11.95港元,上调,13.65港元,2009-01-06
31838,13,6163,10.90港元,上调,12.11港元,2009-01-06
31839,13,7996,0.84港元,上调,1.05港元,2009-01-06
31840,153,374,24.01港元,下调,23.8港元,2009-01-06
31841,28,104,2.80美元,下调,2美元,2009-01-05
31842,116,1942,0.80港元,上调,1.20港元,2009-01-05
31843,190,7635,,下调,24元,2009-01-05
31844,190,6513,,下调,35元,2009-01-05
31845,190,6888,,下调,16元,2009-01-05
31846,190,6802,,下调,50元,2009-01-05
31847,3,8289,,下调,3元,2009-01-05
31848,3,7669,,下调,3元,2009-01-05
31849,3,6895,,下调,10元,2009-01-05
31850,3,7878,,上调,26元,2009-01-05
31851,3,6784,,下调,55元,2009-01-05
31852,190,6691,3.70港元,上调,3.85港元,2009-01-05
31853,545,1680,90.0港元,下调,72.0港元,2009-01-02
31854,16,6530,6.20港元,下调,5.50港元,2008-12-31
31855,11,6515,1.44港元,维持在,1.44港元,2008-12-30
31856,46,7868,5.16港元,下调,3.89港元,2008-12-29
31857,27,6948,8.0港元,下调,6.70港元,2008-12-29
31858,153,7033,,下调,36元,2008-12-24
31859,16,4801,30港元,上调,31.20港元,2008-12-24
31860,34,6696,6.3港元,下调,5.5港元,2008-12-23
31861,153,8403,,下调,48元,2008-12-23
31862,27,7204,6.10港元,下调,5.40港元,2008-12-22
31863,27,4645,47美元,下调,38美元,2008-12-22
31864,27,10636,3.40港元,下调,2.30港元,2008-12-22
31865,27,8621,,下调,2.60元,2008-12-22
31866,27,8609,5.70港元,下调,2.90港元,2008-12-22
31867,27,5577,5.30港元,下调,4.70港元,2008-12-22
31868,27,7654,6.50港元,下调,4.05港元,2008-12-22
31869,27,2052,20港元,下调,11港元,2008-12-22
31870,27,7911,50.00港元,下调,40.50港元,2008-12-22
31871,27,6866,7.30港元,下调,5.25港元,2008-12-22
31872,27,2671,65.00港元,下调,57.00港元,2008-12-22
31873,545,10390,4.70港元,定为,4.70港元,2008-12-22
31874,516,1680,,下调,73港元,2008-12-19
31875,190,8166,,下调,21港元,2008-12-19
31876,190,7109,,下调,8.20元,2008-12-19
31877,190,6849,,下调,7.60元,2008-12-19
31878,46,7751,,下调,3.22港元,2008-12-18
31879,46,7785,,下调,3.37港元,2008-12-18
31880,46,2958,6.72港元,上调,8.08港元,2008-12-18
31881,46,4570,0.73港元,上调,0.78港元,2008-12-18
31882,46,2638,1.05港元,上调,1.36港元,2008-12-18
31883,46,484,,上调,1.72港元,2008-12-18
31884,3,6965,,上调,2.80港元,2008-12-18
31885,588,4733,,下调,3.00港元,2008-12-18
31886,46,6742,,下调,20.35港元,2008-12-18
31887,46,798,,下调,8.90港元,2008-12-18
31888,3,7412,,下调,13.50元,2008-12-18
31889,11,6152,,下调,1.40港元,2008-12-17
31890,11,3717,22.60港元,上调,23.50港元,2008-12-17
31891,11,7685,0.70港元,上调,1.60港元,2008-12-17
31892,11,7833,,上调,10.80元,2008-12-17
31893,11,6833,,上调,6.40港元,2008-12-17
31894,11,5971,,上调,2.66港元,2008-12-17
31895,11,7830,,上调,5.70元,2008-12-17
31896,571,6733,2.10港元,定为,2.10港元,2008-12-17
31897,11,2052,18.70港元,下调,14.10港元,2008-12-17
31898,181,4438,1.6港元,下调,1.1港元,2008-12-17
31899,4,6494,5.3港元,上调,5.5港元,2008-12-17
31900,4,6742,17.9港元,上调,18.9港元,2008-12-17
31901,11,7211,,下调,4.62港元,2008-12-17
31902,11,7131,,下调,6.35港元,2008-12-17
31903,27,4775,,下调,20.50港元,2008-12-17
31904,27,6690,,下调,50港元,2008-12-17
31905,27,6780,,下调,2.50港元,2008-12-17
31906,153,3867,,上调,91港元,2008-12-17
31907,27,6588,,下调,3.60港元,2008-12-17
31908,27,6674,,下调,2.50港元,2008-12-17
31909,34,6674,,下调,5.8港元,2008-12-17
31910,101,3717,,下调,15.5港元,2008-12-17
31911,101,10337,6.50港元,下调,5.90港元,2008-12-17
31912,515,6674,4.26港元,下调,4.25港元,2008-12-17
31913,101,7103,,下调,4.70港元,2008-12-17
31914,584,6758,,下调,8元,2008-12-16
31915,584,7941,,下调,20.00港元,2008-12-16
31916,584,6780,8港元,下调,5.50港元,2008-12-16
31917,584,6674,14港元,下调,7港元,2008-12-16
31918,836,6588,15港元,下调,12港元,2008-12-16
31919,581,7753,,下调,17.76元,2008-12-16
31920,581,7525,6.67港元,下调,3.54港元,2008-12-16
31921,46,6494,,下调,6.93港元,2008-12-16
31922,11,798,,下调,15港元,2008-12-16
31923,11,2442,,上调,10.90港元,2008-12-16
31924,515,3714,,上调,4.35港元,2008-12-16
31925,3,6534,,下调,1.80港元,2008-12-15
31926,3,3217,,下调,新台币60元,2008-12-15
31927,27,6707,,下调,23元,2008-12-15
31928,27,10637,4.40美元,下调,3.60美元,2008-12-15
31929,27,798,14港元,下调,7港元,2008-12-15
31930,27,7182,2.15港元,上调,2.56港元,2008-12-15
31931,27,10539,1.8美元,下调,1.6美元,2008-12-15
31932,13,4775,,下调,11.77港元,2008-12-15
31933,3,4775,,下调,16.60港元,2008-12-15
31934,3,798,,下调,7.00港元,2008-12-15
31935,11,7754,,下调,8.90元,2008-12-15
31936,11,6681,,下调,5.20港元,2008-12-15
31937,13,7051,,下调,8元,2008-12-15
31938,13,5123,,下调,26元,2008-12-15
31939,153,6779,,下调,50.60元,2008-12-15
31940,27,5887,1.10港元,下调,0.43港元,2008-12-12
31941,27,6814,7.40港元,下调,4.10港元,2008-12-12
31942,27,8172,8.90港元,下调,5.90港元,2008-12-12
31943,3,4438,2港元,下调,0.85港元,2008-12-12
31944,3,8139,,上调,9.4元,2008-12-12
31945,34,7696,1.05港元,上调,1.25港元,2008-12-12
31946,27,6661,,下调,59.1港元,2008-12-11
31947,27,4612,,下调,6.65港元,2008-12-11
31948,27,1986,,下调,27.85港元,2008-12-11
31949,153,6466,1.42港元,上调,2.9港元,2008-12-11
31950,153,3217,,下调,87元,2008-12-11
31951,27,6682,5港元,定为,5港元,2008-12-11
31952,46,7211,7.98港元,下调,2.99港元,2008-12-11
31953,116,3014,4.40港元,定为,4.40港元,2008-12-10
31954,27,10638,,下调,19元,2008-12-10
31955,27,7833,,上调,5元,2008-12-10
31956,27,8175,1.9港元,下调,1.8港元,2008-12-10
31957,27,8285,,上调,3.5元,2008-12-10
31958,27,7865,,下调,1.2元,2008-12-10
31959,27,6849,,下调,7元,2008-12-10
31960,27,7186,,下调,1.6元,2008-12-10
31961,190,7785,6.05港元,下调,3.15港元,2008-12-10
31962,28,4054,120港元,下调,55港元,2008-12-10
31963,190,7692,10.2港元,下调,3.2港元,2008-12-10
31964,27,7685,1.4港元,上调,1.6港元,2008-12-10
31965,27,6152,1.4港元,上调,1.6港元,2008-12-10
31966,27,7854,3.2港元,上调,3.5港元,2008-12-10
31967,27,6833,3港元,上调,4.3港元,2008-12-10
31968,190,2268,0.65港元,下调,0.30港元,2008-12-10
31969,190,6461,,下调,50元,2008-12-10
31970,27,7187,3.50港元,下调,2港元,2008-12-10
31971,153,6513,,下调,33元,2008-12-10
31972,27,7696,1.67港元,下调,1.30港元,2008-12-10
31973,545,6925,29.60港元,下调,10.64港元,2008-12-10
31974,46,6388,22.20港元,下调,17港元,2008-12-10
31975,101,4054,46港元,下调,44.90港元,2008-12-10
31976,11,2671,68港元,下调,58港元,2008-12-09
31977,11,7911,47.50港元,下调,45.20港元,2008-12-09
31978,153,8271,71港元,下调,63.5港元,2008-12-09
31979,153,4801,,下调,26港元,2008-12-09
31980,190,5971,3.50港元,下调,2.75港元,2008-12-09
31981,545,6388,15.90港元,下调,14.40港元,2008-12-09
31982,545,4351,1.32港元,下调,0.46港元,2008-12-08
31983,13,4054,65港元,下调,40港元,2008-12-08
31984,3,2636,,下调,0.70港元,2008-12-08
31985,11,8177,,下调,15元,2008-12-08
31986,13,7929,1.45港元,下调,1.20港元,2008-12-08
31987,13,4054,65港元,下调,40港元,2008-12-08
31988,153,7547,,下调,9.0港元,2008-12-08
31989,516,6944,40港元,定为,40港元,2008-12-08
31990,588,6885,3.80港元,定为,3.80港元,2008-12-08
31991,28,6888,,下调,16元,2008-12-08
31992,28,6513,,下调,42元,2008-12-08
31993,46,6681,8港元,下调,7港元,2008-12-08
31994,350,4612,6.40港元,下调,4.76港元,2008-12-05
31995,350,6661,58.30港元,下调,48.60港元,2008-12-05
31996,3,797,,下调,140.00港元,2008-12-05
31997,564,4775,,下调,10.24港元,2008-12-05
31998,516,3867,,上调,90港元,2008-12-05
31999,190,6163,,下调,13.23港元,2008-12-05
32000,27,4733,,下调,3港元,2008-12-05
32001,13,4623,13.08港元,定为,13.08港元,2008-12-05
32002,13,1059,7.99港元,定为,7.99港元,2008-12-05
32003,153,6781,,下调,新台币300元,2008-12-05
32004,28,6781,,下调,新台币230元,2008-12-05
32005,13,6781,,下调,新台币173元,2008-12-05
32006,16,7686,4.70港元,下调,2.90港元,2008-12-04
32007,27,7339,,上调,19元,2008-12-04
32008,27,6534,2.20港元,下调,1.50港元,2008-12-04
32009,27,7878,,上调,23元,2008-12-04
32010,27,3480,3.10港元,下调,2.70港元,2008-12-04
32011,623,4054,60港元,下调,50港元,2008-12-04
32012,16,5413,3.16港元,下调,1.68港元,2008-12-04
32013,27,6896,,上调,18元,2008-12-04
32014,190,7154,7港元,下调,4.70港元,2008-12-04
32015,34,1059,8.8港元,上调,10.20港元,2008-12-04
32016,3,6781,,下调,300元,2008-12-04
32017,516,8182,1.29港元,下调,0.75港元,2008-12-04
32018,516,4415,3.70港元,下调,2.30港元,2008-12-04
32019,3,7868,,下调,4港元,2008-12-04
32020,13,7737,,下调,新台币13.2元,2008-12-04
32021,190,6661,,下调,54.76港元,2008-12-04
32022,190,7204,,下调,4.2港元,2008-12-04
32023,190,7582,,下调,7美元,2008-12-04
32024,190,7953,,下调,5.5港元,2008-12-04
32025,13,6794,,下调,15.2港元,2008-12-04
32026,564,6944,,下调,58港元,2008-12-04
32027,153,6776,,下调,新台币25元,2008-12-04
32028,516,7209,,下调,5.20港元,2008-12-04
32029,516,7073,45.00港元,下调,19.50港元,2008-12-04
32030,46,4811,,下调,1.62港元,2008-12-04
32031,221,6355,,下调,新台币7.20元,2008-12-03
32032,11,7878,,维持在,新台币24元,2008-12-03
32033,166,8183,,下调,1.88港元,2008-12-03
32034,28,2493,,下调,3.90港元,2008-12-03
32035,190,7158,,下调,32美元,2008-12-03
32036,28,7608,,下调,2.10港元,2008-12-03
32037,153,2764,,下调,新台币38元,2008-12-03
32038,153,6355,,下调,新台币8元,2008-12-03
32039,153,7982,,下调,17.20港元,2008-12-03
32040,13,3480,2.90港元,定为,2.90港元,2008-12-03
32041,13,7158,,下调,23.1美元,2008-12-03
32042,46,6781,,下调,新台币165元,2008-12-03
32043,46,3717,,下调,20.77港元,2008-12-03
32044,46,6152,,下调,1.79港元,2008-12-03
32045,46,6974,,上调,5.43港元,2008-12-03
32046,27,6454,,下调,500元,2008-12-02
32047,46,5005,,下调,187元,2008-12-02
32048,153,6979,,下调,新台币27元,2008-12-02
32049,153,6461,,下调,新台币38元,2008-12-02
32050,153,7202,,下调,新台币43元,2008-12-02
32051,190,8185,,下调,7.90美元,2008-12-02
32052,190,6776,,下调,新台币42.50元,2008-12-02
32053,515,7984,,下调,1.89港元,2008-12-02
32054,13,6925,,下调,9.30港元,2008-12-02
32055,13,6758,,下调,7.50元,2008-12-02
32056,515,6661,,下调,65.00港元,2008-12-02
32057,13,6824,,下调,新台币13元,2008-12-02
32058,13,6787,,下调,新台币15.50元,2008-12-02
32059,13,7941,,下调,27.2港元,2008-12-02
32060,13,7692,,下调,3.50港元,2008-12-02
32061,516,8186,,下调,5.80美元,2008-12-02
32062,46,7115,,下调,45.65港元,2008-12-02
32063,101,7984,,下调,1.30港元,2008-12-02
32064,27,7544,,下调,37.93元,2008-12-01
32065,27,8241,,下调,人民币1.30元,2008-12-01
32066,27,2321,0.82港元,上调,0.90港元,2008-12-01
32067,27,6481,10.39港元,上调,10.71港元,2008-12-01
32068,27,4167,3.05港元,上调,4.62港元,2008-12-01
32069,27,7182,1.62港元,上调,2.15港元,2008-12-01
32070,27,7754,,下调,4.50元,2008-12-01
32071,27,8187,99美元,下调,69美元,2008-12-01
32072,28,7972,,下调,3.65港元,2008-12-01
32073,28,4811,,下调,1.45港元,2008-12-01
32074,27,8188,,下调,1.55港元,2008-12-01
32075,27,4072,,下调,5.40港元,2008-12-01
32076,190,6733,,上调,1.24港元,2008-12-01
32077,153,6892,,下调,20港元,2008-12-01
32078,153,7692,1.80港元,定为,1.80港元,2008-12-01
32079,153,8101,,下调,新台币16元,2008-12-01
32080,46,7894,,下调,1.50港元,2008-12-01
32081,46,1059,,下调,9.70港元,2008-12-01
32082,46,4623,,上调,12.25港元,2008-12-01
32083,350,8000,3.84港元,下调,3.62港元,2008-11-28
32084,350,7608,,下调,2.20港元,2008-11-28
32085,350,4415,,下调,2.30港元,2008-11-28
32086,350,3325,,下调,0.50港元,2008-11-28
32087,350,6515,1.80港元,下调,1.30港元,2008-11-28
32088,3,6735,3.85港元,定为,3.85港元,2008-11-28
32089,13,4678,,下调,5.34港元,2008-11-28
32090,13,4072,,下调,4.03港元,2008-11-28
32091,190,5005,,下调,新台币180元,2008-11-28
32092,27,4811,,下调,1.90港元,2008-11-28
32093,190,7216,,下调,2.40港元,2008-11-28
32094,27,7868,,下调,3港元,2008-11-28
32095,13,7887,,下调,3.60港元,2008-11-28
32096,190,6460,,下调,3.70港元,2008-11-28
32097,153,6781,,下调,新台币400元,2008-11-28
32098,13,4733,,下调,3.6港元,2008-11-28
32099,13,1407,,下调,11港元,2008-11-28
32100,13,3867,,下调,90港元,2008-11-28
32101,13,6515,,下调,1.97港元,2008-11-28
32102,101,370,11.80港元,下调,8.82港元,2008-11-26
32103,101,794,10.5港元,下调,6.93港元,2008-11-26
32104,101,250,9.50港元,下调,6.85港元,2008-11-26
32105,3,4612,,下调,6.80港元,2008-11-26
32106,350,6750,,下调,3.7元,2008-11-26
32107,3,6661,,下调,59.20港元,2008-11-26
32108,350,3244,,下调,9.4港元,2008-11-26
32109,606,7982,,下调,18.50港元,2008-11-26
32110,27,6337,,下调,89港元,2008-11-26
32111,3,7692,,下调,2.40港元,2008-11-26
32112,27,7072,,下调,1.66港元,2008-11-26
32113,27,10639,,下调,4.5美元,2008-11-26
32114,27,7692,,下调,3.00港元,2008-11-26
32115,27,2273,,下调,0.8港元,2008-11-26
32116,3,6944,46.00港元,定为,46.00港元,2008-11-26
32117,221,6974,,上调,5.87港元,2008-11-26
32118,350,797,127.00港元,定为,127.00港元,2008-11-26
32119,190,4054,,下调,64港元,2008-11-26
32120,13,7072,,下调,5.64港元,2008-11-26
32121,606,6454,,下调,新台币400元,2008-11-26
32122,13,8193,,下调,85港元,2008-11-26
32123,13,2052,,下调,19.5港元,2008-11-26
32124,13,5127,,下调,1.39港元,2008-11-26
32125,46,6948,,下调,6.56港元,2008-11-26
32126,350,8193,,下调,980便士,2008-11-26
32127,153,5080,180港元,下调,130港元,2008-11-25
32128,350,1059,,上调,7.30港元,2008-11-25
32129,27,6904,,下调,人民币3.99元,2008-11-25
32130,27,7734,,下调,12.11港元,2008-11-25
32131,27,7957,,下调,11.68元,2008-11-25
32132,27,6339,,下调,2.41港元,2008-11-25
32133,27,6805,,下调,4.46港元,2008-11-25
32134,27,8035,,下调,3.42元,2008-11-25
32135,27,7196,,下调,人民币2.32元,2008-11-25
32136,181,4072,,下调,5.28港元,2008-11-25
32137,181,4678,,下调,6.67港元,2008-11-25
32138,166,250,,下调,6.03港元,2008-11-25
32139,545,8193,,下调,100.2港元,2008-11-25
32140,27,7673,,下调,4.31港元,2008-11-25
32141,27,7958,,下调,人民币4.16元,2008-11-25
32142,27,6915,,下调,2.42港元,2008-11-25
32143,27,7681,,下调,人民币2.34元,2008-11-25
32144,190,484,,下调,1.30港元,2008-11-25
32145,166,6747,,下调,1.13港元,2008-11-25
32146,27,7893,,下调,人民币4.07元,2008-11-25
32147,27,7804,,下调,4.2港元,2008-11-25
32148,190,6765,,下调,1.1港元,2008-11-25
32149,3,3244,,上调,10港元,2008-11-25
32150,13,6747,,下调,0.35港元,2008-11-25
32151,46,250,,下调,5.10港元,2008-11-25
32152,11,2273,2.02港元,下调,0.66港元,2008-11-24
32153,27,1564,,下调,2.00港元,2008-11-24
32154,27,8107,,下调,26.50元,2008-11-24
32155,27,8271,,下调,32.60港元,2008-11-24
32156,545,7396,,下调,3.20港元,2008-11-24
32157,27,4801,,下调,23.20港元,2008-11-24
32158,3,484,3.80港元,下调,1.50港元,2008-11-24
32159,516,6674,,下调,5.80港元,2008-11-24
32160,13,6636,11.32港元,定为,11.32港元,2008-11-24
32161,28,7621,25港元,下调,18港元,2008-11-21
32162,516,6690,70.04港元,下调,65.96港元,2008-11-21
32163,27,3919,22港元,下调,9.50港元,2008-11-21
32164,153,6707,,下调,19.8元,2008-11-21
32165,13,7621,13港元,下调,12港元,2008-11-21
32166,16,7669,,下调,3.25元,2008-11-21
32167,16,6781,,下调,290元,2008-11-21
32168,16,6895,,下调,7.5元,2008-11-21
32169,13,7706,1.10港元,下调,0.60港元,2008-11-21
32170,46,6460,5.63港元,下调,4.24港元,2008-11-21
