Unnamed: 0,Finance company,Public company,Before,Operation,After,Date
28486,545,7784,卖出,上调,买进,2009-12-02
28487,503,6994,中性,下调,弱于大盘,2009-12-02
28488,46,7785,4（弱于大盘）,上调,3（持有）,2009-12-02
28489,46,7188,5（卖出）,上调,3（持有）,2009-12-02
28490,46,2638,3（持有）,上调,2（强于大盘）,2009-12-02
28491,13,1059,中性,下调,弱于大盘,2009-12-02
28492,13,4623,强于大盘,下调,中性,2009-12-02
28493,3,7786,中性,下调,卖出,2009-12-01
28494,11,7665,中性,下调,卖出,2009-12-01
28495,11,7567,中性,下调,卖出,2009-12-01
28496,16,6889,持有,上调,买进,2009-12-01
28497,27,7428,中性,上调,买进,2009-12-01
28498,3,7221,增持,下调,中性,2009-12-01
28499,164,7787,Aa2，评级前景为稳定,定为,Aa2，评级前景为稳定,2009-11-30
28500,36,7788,Bernstein将百度在线评级由强于大盘,下调,与大盘一致,2009-11-30
28501,190,7789,买进，目标10.58港元,定为,买进，目标10.58港元,2009-11-30
28502,503,1680,中性,上调,买进,2009-11-30
28503,28,3483,减持,上调,中性,2009-11-30
28504,11,7103,卖出,上调,中性,2009-11-30
28505,3,7615,增持,下调,中性,2009-11-30
28506,3,3244,增持,下调,中性,2009-11-30
28507,3,7790,增持,下调,中性,2009-11-30
28508,3,4054,减持,上调,中性,2009-11-30
28509,3,6696,中性,上调,增持,2009-11-30
28510,3,3483,减持,上调,中性,2009-11-30
28511,350,726,买进,下调,持有,2009-11-30
28512,3,6494,增持,下调,中性,2009-11-27
28513,13,7791,中性,定为,中性,2009-11-26
28514,16,7115,卖出,上调,持有,2009-11-26
28515,16,6682,卖出,上调,持有,2009-11-26
28516,16,7792,持有,上调,买进,2009-11-26
28517,190,7793,卖出,上调,买进,2009-11-26
28518,350,7078,持有,上调,买进,2009-11-26
28519,350,7494,卖出,上调,买进,2009-11-26
28520,350,7410,卖出,上调,持有,2009-11-26
28521,3,6636,增持,下调,中性,2009-11-25
28522,34,7707,减持,上调,中性,2009-11-25
28523,101,7794,持有，合理股价2.4港元,定为,持有，合理股价2.4港元,2009-11-25
28524,101,7795,买进,定为,买进,2009-11-25
28525,459,3480,买进,下调,持有,2009-11-25
28526,28,7796,增持,定为,增持,2009-11-24
28527,27,6735,高盛将中国旺旺评级由买进,下调,持有,2009-11-24
28528,27,7553,高盛将中国食品评级由买进,下调,中性,2009-11-24
28529,27,6696,中性,上调,买进,2009-11-24
28530,34,4623,增持,下调,中性,2009-11-23
28531,11,7797,中性,定为,中性,2009-11-23
28532,27,6650,中性,上调,买进,2009-11-23
28533,27,7369,卖出,上调,中性,2009-11-23
28534,27,7742,买进,下调,中性,2009-11-23
28535,27,7798,买进,下调,中性,2009-11-23
28536,13,7482,强于大盘,下调,中性,2009-11-23
28537,13,4733,弱于大盘,上调,中性,2009-11-23
28538,579,4377,强于大盘-Briefing.com,定为,强于大盘,2009-11-20
28539,34,150,2.5港元,下调,2.2港元,2009-11-20
28540,34,150,中性,下调,减持,2009-11-20
28541,34,7204,增持,下调,中性,2009-11-20
28542,34,7187,增持,下调,中性,2009-11-20
28543,576,3147,买进,下调,持有,2009-11-20
28544,350,6974,买进,下调,持有,2009-11-20
28545,350,7691,买进,下调,卖出,2009-11-20
28546,16,2268,花旗集团将华晨中国评级由卖出,上调,持有,2009-11-20
28547,580,7799,苏格兰皇家银行集团将富邦银行(香港)评级由卖出,上调,买进,2009-11-20
28548,116,6472,野村将领汇房产基金评级由中性,上调,买进,2009-11-20
28549,459,7794,卖出,定为,卖出,2009-11-20
28550,350,6747,持有,上调,买进,2009-11-19
28551,545,7800,中银国际将有线宽频评级由卖出,上调,买进,2009-11-19
28552,13,7733,瑞士信贷将深赤湾A评级由强于大盘,下调,中性,2009-11-19
28553,34,7801,中性,定为,中性,2009-11-18
28554,11,6460,瑞银将百丽国际评级由买进,下调,卖出,2009-11-18
28555,16,7752,买进,定为,买进,2009-11-18
28556,13,7802,强于大盘,定为,强于大盘,2009-11-18
28557,13,7803,强于大盘,定为,强于大盘,2009-11-18
28558,46,3483,大和将比亚迪股份评级由弱于大盘,上调,强于大盘,2009-11-18
28559,221,7051,法国巴黎银行将奇美电子评级由持有,上调,买进,2009-11-17
28560,16,7410,花旗集团将李宁有限公司评级由卖出,上调,买进,2009-11-17
28561,459,7804,元大将工商银行H股评级由买进,下调,持有,2009-11-17
28562,27,6314,买进,下调,中性,2009-11-16
28563,27,7805,买进,定为,买进,2009-11-16
28564,16,7615,花旗集团将新奥燃气评级由买进,下调,卖出,2009-11-16
28565,11,5169,瑞银将汇源果汁评级由买进,下调,中性,2009-11-16
28566,27,7196,高盛将中信银行A股评级,上调,买进,2009-11-16
28567,34,7806,减持,上调,增持,2009-11-13
28568,354,1680,更正：里昂证券将汇丰控股评级由卖出,上调,弱于大盘,2009-11-13
28569,503,1524,美国银行/美林将中芯国际评级由弱于大盘,上调,中性,2009-11-13
28570,152,7807,“A-”,定为,“A,2009-11-13
28571,101,5470,大华继显将北京控股评级由卖出,上调,买进,2009-11-13
28572,116,2273,买进,下调,中性,2009-11-12
28573,166,7808,买进,下调,持有,2009-11-12
28574,28,7473,中性,下调,减持,2009-11-12
28575,116,6373,减持,上调,买进,2009-11-12
28576,34,7809,增持,定为,增持,2009-11-12
28577,567,5577,元大证券将阿里巴巴评级由卖出,上调,持有,2009-11-12
28578,34,6479,减持,上调,中性,2009-11-11
28579,447,4986,买进,下调,持有,2009-11-11
28580,11,374,瑞银将九龙仓集团评级由买进,下调,中性,2009-11-11
28581,166,7048,星展将佐丹奴国际评级由充分估值,上调,持有,2009-11-11
28582,46,7751,大和将美兰机场评级由卖出,上调,买进,2009-11-11
28583,3,5577,摩根士丹利将阿里巴巴评级由中性,上调,增持,2009-11-11
28584,286,7004,新闻稿：标准普尔将超大现代的评级前景,上调,正面,2009-11-11
28585,153,7211,麦格理将兖州煤业H股评级由弱于大盘,上调,中性,2009-11-11
28586,432,7739,CIMB将大众食品评级由弱于大盘,上调,中性,2009-11-11
28587,567,6503,元大证券将鸿准精密评级由持有,下调,卖出,2009-11-11
28588,27,6533,高盛将冠捷科技评级由买进,下调,持有,2009-11-11
28589,567,3217,元大证券将鸿海精密评级由买进,下调,持有,2009-11-11
28590,350,7481,持有,上调,买进,2009-11-10
28591,46,3325,持有,上调,强于大盘,2009-11-10
28592,46,2268,弱于大盘,上调,持有,2009-11-10
28593,16,7158,花旗集团将盛大互动娱乐评级由卖出,上调,持有,2009-11-10
28594,498,2532,京华山一将招商银行评级由卖出,上调,持有,2009-11-10
28595,164,250,新闻稿：穆迪将中国海洋石油的评级展望由稳定,上调,正面,2009-11-10
28596,164,7810,新闻稿：穆迪将中海油的A1发行人评级前景由稳定,上调,正面,2009-11-10
28597,164,1564,新闻稿：穆迪将中国财险评级前景由负面,上调,稳定,2009-11-10
28598,3,7811,摩根士丹利将中国移动H股评级由增持,下调,中性,2009-11-10
28599,3,2992,摩根士丹利将用友软件评级由中性,上调,增持,2009-11-10
28600,3,7812,摩根士丹利将凤凰卫视评级由中性,上调,增持,2009-11-10
28601,3,4438,摩根士丹利将金蝶国际评级由中性,上调,增持,2009-11-10
28602,3,5327,摩根士丹利将晶澳太阳能评级由中性,上调,增持,2009-11-10
28603,3,1407,摩根士丹利将中国联通评级由中性,上调,增持,2009-11-10
28604,13,7109,瑞士信贷将长荣航空评级由弱于大盘,上调,中性,2009-11-10
28605,13,6849,瑞士信贷将中华航空评级由弱于大盘,上调,中性,2009-11-10
28606,13,3480,瑞士信贷将比亚迪电子评级由中性,下调,弱于大盘,2009-11-10
28607,13,6915,瑞士信贷将中国银行H股评级由中性,上调,强于大盘,2009-11-10
28608,13,650,瑞士信贷将理文造纸评级由中性,上调,强于大盘,2009-11-10
28609,46,7813,3(持有),定为,3,2009-11-10
28610,164,7814,新闻稿：穆迪将汇丰、恒生和香港按揭证券评级前景,上调,正面,2009-11-09
28611,34,5295,中性,上调,增持,2009-11-09
28612,164,5292,稳定,上调,正面,2009-11-09
28613,164,7815,穆迪将7家中资银行的评级展望,上调,正面,2009-11-09
28614,164,5292,稳定,上调,正面,2009-11-09
28615,27,6534,高盛将富士康评级由中性,下调,卖出,2009-11-09
28616,190,6388,花旗将招商局国际评级由持有,上调,买进,2009-11-09
28617,3,7816,摩根士丹利将展讯通信评级由增持,下调,中性,2009-11-09
28618,16,7547,花旗集团将中远太平洋评级由卖出,上调,持有,2009-11-09
28619,11,6866,瑞银将中化化肥评级由中性,下调,卖出,2009-11-09
28620,3,7817,中性,定为,中性,2009-11-09
28621,581,6578,大和证券将中钢公司评级由卖出,上调,持有,2009-11-09
28622,153,6454,麦格理将宏达国际评级由弱于大盘,上调,强于大盘,2009-11-09
28623,46,6355,大和将日月光半导体评级,上调,强于大盘,2009-11-06
28624,27,7732,买进,下调,中性,2009-11-06
28625,27,7818,买进,下调,中性,2009-11-06
28626,27,2442,买进,下调,中性,2009-11-06
28627,27,7131,中性,上调,买进,2009-11-06
28628,27,7819,买进,下调,中性,2009-11-06
28629,27,7820,买进,下调,中性,2009-11-06
28630,190,7821,买进,定为,买进,2009-11-06
28631,13,7728,中性,上调,强于大盘,2009-11-06
28632,13,7771,强于大盘,定为,强于大盘,2009-11-06
28633,350,4775,卖出,上调,持有,2009-11-06
28634,101,3717,买进,下调,持有,2009-11-06
28635,27,6454,卖出,上调,中性,2009-11-05
28636,13,7705,中性,上调,强于大盘,2009-11-05
28637,190,1407,卖出,上调,买进,2009-11-05
28638,3,7771,增持,定为,增持,2009-11-05
28639,548,7822,买进,下调,卖出,2009-11-05
28640,27,4645,确信买入,下调,买入,2009-11-04
28641,190,1407,花旗将中国联通评级由卖出,上调,买进,2009-11-04
28642,34,6469,中性,下调,减持,2009-11-04
28643,34,4775,减持,上调,中性,2009-11-04
28644,3,6357,增持,下调,中性,2009-11-04
28645,13,4678,弱于大盘,上调,中性,2009-11-04
28646,432,7607,弱于大盘,上调,中性,2009-11-04
28647,13,4678,中性,上调,买进－Briefing.com,2009-11-04
28648,46,1806,弱于大盘,上调,强于大盘,2009-11-03
28649,11,7103,瑞银将大唐发电评级由中性,下调,卖出,2009-11-03
28650,11,3717,瑞银将华润电力评级由中性,上调,买进,2009-11-03
28651,13,6443,瑞士信贷将鞍钢股份评级由强于大盘,下调,中性,2009-11-03
28652,432,2268,弱于大盘,上调,中性,2009-11-03
28653,46,7665,强于大盘,下调,弱于大盘,2009-11-03
28654,28,7036,增持,下调,减持,2009-11-03
28655,3,7797,中性,定为,中性,2009-11-03
28656,156,7823,择机买进,下调,中性,2009-11-03
28657,27,7673,买进,下调,中性,2009-11-03
28658,582,1238,PaliCapital将网易公司评级由中性,上调,买进,2009-11-02
28659,3,6469,增持,下调,中性,2009-11-02
28660,101,7679,卖出,上调,持有,2009-11-02
28661,3,7824,增持,定为,增持,2009-10-30
28662,13,6888,中性,上调,强于大盘,2009-10-30
28663,13,7825,强于大盘,下调,中性,2009-10-30
28664,34,7702,汇丰将鹰君集团评级由减持,上调,增持,2009-10-29
28665,459,6713,卖出,上调,持有,2009-10-29
28666,459,7635,元大将纬创资通评级,上调,买进,2009-10-29
28667,46,6777,2（强于大盘）,下调,3（持有）,2009-10-29
28668,46,7826,2（强于大盘）,下调,3（持有）,2009-10-29
28669,28,7283,中性,上调,增持,2009-10-29
28670,515,7827,持有,上调,买进,2009-10-29
28671,13,7828,中性,下调,弱于大盘,2009-10-29
28672,34,6390,增持,下调,中性,2009-10-28
28673,34,7286,减持,上调,中性,2009-10-28
28674,153,6439,强于大盘,下调,中性,2009-10-28
28675,459,7240,卖出,上调,持有,2009-10-28
28676,459,6979,元大将美律实业评级,上调,买进,2009-10-28
28677,190,7829,持有,定为,持有,2009-10-28
28678,46,7202,持有,上调,强于大盘,2009-10-28
28679,329,5252,强于类股,下调,与类股一致,2009-10-27
28680,13,6787,瑞士信贷将长荣海运评级由中性,上调,强于大盘,2009-10-27
28681,13,7051,瑞士信贷将奇美电子评级由弱于大盘,上调,中性,2009-10-27
28682,52,5253,中性,上调,看涨,2009-10-27
28683,190,1680,买进,下调,持有,2009-10-26
28684,34,7830,减持,上调,中性,2009-10-26
28685,459,6803,买进,下调,持有,2009-10-26
28686,13,7831,强于大盘,下调,中性,2009-10-26
28687,190,7103,买进,下调,卖出,2009-10-23
28688,545,6588,买进,下调,持有,2009-10-23
28689,3,3221,增持,下调,中性,2009-10-23
28690,27,7832,买进,定为,买进,2009-10-23
28691,101,7612,持有,上调,买进,2009-10-23
28692,156,6815,国泰君安将上海实业控股评级,上调,买进,2009-10-22
28693,515,6661,买进,下调,持有,2009-10-22
28694,11,7687,买进,下调,中性,2009-10-22
28695,34,7833,减持,上调,增持,2009-10-21
28696,34,7758,中性,上调,增持,2009-10-21
28697,34,6974,中性,上调,增持,2009-10-21
28698,11,7096,买进,下调,中性,2009-10-21
28699,350,6974,持有,上调,买进,2009-10-21
28700,13,6781,强于大盘,下调,中性,2009-10-21
28701,515,6479,买进,下调,持有,2009-10-21
28702,156,7834,中性,定为,中性,2009-10-20
28703,11,7835,瑞银将*ST伊利评级由中性,上调,买进,2009-10-20
28704,34,4775,增持,下调,减持,2009-10-20
28705,46,4623,3（持有）,下调,4（弱于大盘）,2009-10-20
28706,46,7836,强于大盘,定为,强于大盘,2009-10-20
28707,545,3919,持有,上调,买进,2009-10-19
28708,34,6439,中性,下调,减持,2009-10-19
28709,34,7216,增持,下调,中性,2009-10-19
28710,190,7109,卖出,上调,买进,2009-10-19
28711,190,6849,卖出,上调,买进,2009-10-19
28712,13,7199,弱于大盘,上调,中性,2009-10-19
28713,3,7482,中性,上调,增持,2009-10-19
28714,527,7051,卖出,上调,持有,2009-10-19
28715,527,5123,卖出,上调,买进,2009-10-19
28716,46,2638,弱于大盘,上调,持有,2009-10-19
28717,101,1942,买进,下调,持有,2009-10-19
28718,166,7182,持有,下调,充分估值,2009-10-16
28719,34,4811,汇丰将联想集团评级由中性,上调,增持,2009-10-16
28720,217,2442,瑞信将中国建材评级由强于大盘,下调,中性,2009-10-16
28721,583,3969,NikkoCitigroup将索尼公司评级由持有,上调,买进,2009-10-16
28722,34,6578,汇丰将中钢公司评级由减持,上调,中性,2009-10-15
28723,34,7567,汇丰将马钢股份评级由中性,上调,增持,2009-10-15
28724,34,6586,汇丰将宝钢股份评级由中性,上调,增持,2009-10-15
28725,34,2440,汇丰将安徽海螺水泥股份评级由中性,下调,减持,2009-10-15
28726,166,7154,星展将华宝国际评级由持有,上调,买进,2009-10-15
28727,16,7783,花旗集团将中国（香港）石油评级由卖出,上调,买进,2009-10-15
28728,34,2440,汇丰将安徽海螺水泥股份评级由中性,下调,减持,2009-10-15
28729,459,7837,买进,定为,买进,2009-10-15
28730,459,7199,元大将昱晶能源评级由卖出,上调,持有,2009-10-15
28731,459,7838,买进,定为,买进,2009-10-15
28732,459,7761,买进,定为,买进,2009-10-15
28733,46,6587,大和将中外运航运评级由强于大盘,下调,持有,2009-10-15
28734,34,6779,中性,下调,减持,2009-10-14
28735,116,7221,中性,下调,减持,2009-10-14
28736,116,7839,买进,定为,买进,2009-10-14
28737,116,7072,中性,上调,买进,2009-10-14
28738,116,2273,中性,上调,买进,2009-10-14
28739,46,7840,强于大盘,定为,强于大盘,2009-10-14
28740,3,7841,摩根士丹利将澳华黄金评级由增持,下调,中性,2009-10-14
28741,34,6691,汇丰将电讯盈科评级由中性,上调,增持,2009-10-13
28742,34,3548,增持,定为,增持,2009-10-13
28743,27,7842,高盛将中海发展H股评级由中性,上调,买进,2009-10-13
28744,27,7843,高盛将中海发展A股评级由卖出,上调,买进,2009-10-13
28745,503,1609,买进,维持在,买进,2009-10-13
28746,16,6465,花旗集团将腾讯控股评级由持有,上调,买进,2009-10-13
28747,153,7221,麦格理将新濠国际发展评级由弱于大盘,上调,中性,2009-10-13
28748,153,2273,麦格理将银河娱乐评级由中性,上调,强于大盘,2009-10-13
28749,545,7702,中银国际将鹰君集团评级由持有,上调,买进,2009-10-13
28750,34,7109,汇丰将长荣航空评级由增持,下调,中性,2009-10-12
28751,34,6849,汇丰将中华航空评级由中性,上调,增持,2009-10-12
28752,34,7844,汇丰将群策电子评级由中性,上调,增持,2009-10-12
28753,34,7751,汇丰将美兰机场评级由中性,上调,增持,2009-10-12
28754,16,7845,花旗集团将新世界中国评级由买进,下调,卖出,2009-10-12
28755,13,3014,瑞士信贷将交通银行评级由强于大盘,下调,中性,2009-10-12
28756,28,7845,摩根大通将新世界中国评级由中性,下调,减持,2009-10-12
28757,503,6747,买进,维持在,买进,2009-10-12
28758,34,250,增持,维持在,增持,2009-10-09
28759,34,4072,增持,下调,中性,2009-10-09
28760,34,4678,中性,上调,增持,2009-10-09
28761,16,6588,花旗集团将中海发展评级由持有,上调,买进,2009-10-09
28762,16,2442,卖出,上调,买进,2009-10-09
28763,3,7221,中性,上调,增持,2009-10-09
28764,3,6674,减持,上调,中性,2009-10-09
28765,46,7846,强于大盘,上调,买进,2009-10-09
28766,3,2958,中性,上调,增持,2009-10-09
28767,28,4930,中性,下调,减持,2009-10-09
28768,153,7847,弱于大盘,上调,中性,2009-10-08
28769,16,7847,持有,上调,买进,2009-10-08
28770,27,7848,买进,下调,中性,2009-10-08
28771,27,7214,卖出,上调,中性,2009-10-08
28772,27,7594,卖出,上调,中性,2009-10-08
28773,27,4612,中性,上调,买进,2009-10-08
28774,354,7719,弱于大盘,上调,强于大盘,2009-10-07
28775,11,1806,买进,下调,中性,2009-10-07
28776,11,2764,买进,下调,中性,2009-10-07
28777,3,5005,增持,下调,中性,2009-10-07
28778,46,6587,弱于大盘,上调,强于大盘,2009-10-07
28779,11,6587,瑞银将中外运航运评级由卖出,上调,买进,2009-10-06
28780,34,6811,汇丰将健鼎科技评级由中性,上调,增持,2009-10-06
28781,552,4054,持有,下调,卖出,2009-10-06
28782,503,6534,弱于大盘,上调,买进,2009-10-06
28783,3,6908,减持,上调,增持,2009-10-06
28784,581,6781,买进,下调,持有,2009-10-06
28785,350,5577,持有,上调,买进,2009-10-06
28786,447,3867,苏格兰皇家银行将中国移动评级由卖出,上调,持有,2009-10-05
28787,27,6785,中性,下调,卖出,2009-10-05
28788,27,7671,买进,下调,中性,2009-10-05
28789,27,6488,买进,下调,中性,2009-10-05
28790,27,6644,中性,上调,买进,2009-10-05
28791,16,6889,买进,下调,持有,2009-10-05
28792,503,6925,买进,下调,弱于大盘,2009-10-05
28793,11,3145,中性,上调,买进,2009-10-05
28794,3,6636,中性,上调,增持,2009-10-05
28795,28,7849,增持,定为,增持,2009-10-05
28796,362,7761,中性,定为,中性,2009-10-02
28797,362,7838,中性,定为,中性,2009-10-02
28798,11,6925,卖出,上调,买进,2009-10-02
28799,354,6815,弱于大盘,上调,强于大盘,2009-10-02
28800,221,6163,法国巴黎银行将中国海外发展评级由持有,上调,买进,2009-10-02
28801,13,1407,瑞士信贷将中国联通评级由中性,上调,强于大盘,2009-10-02
28802,350,1410,德意志银行将洛阳钼业评级由卖出,上调,持有,2009-10-02
28803,13,1407,中性,上调,强于大盘,2009-10-01
28804,13,7688,瑞士信贷将新光金控评级由中性,上调,强于大盘,2009-10-01
28805,13,3169,瑞士信贷将国泰金控评级由中性,上调,强于大盘,2009-10-01
28806,350,6355,持有,上调,买进,2009-09-30
28807,350,1806,持有,上调,买进,2009-09-30
28808,350,6707,持有,上调,买进,2009-09-30
28809,27,6930,卖出,上调,中性,2009-09-30
28810,27,7209,卖出,上调,中性,2009-09-30
28811,27,7073,确信买进,定为,确信买进,2009-09-30
28812,27,7850,高盛将先声药业集团评级由买进,下调,中性,2009-09-29
28813,27,7684,高盛将东阿阿胶评级由买进,下调,中性,2009-09-29
28814,498,3717,京华山一将华润电力评级,上调,买进,2009-09-29
28815,27,7851,中性,定为,中性,2009-09-29
28816,11,7852,瑞银将中国金属再生资源评级由中性,上调,买进,2009-09-29
28817,350,4811,德意志银行将联想集团评级由卖出,上调,持有,2009-09-29
28818,46,7612,大和将青岛啤酒评级由3(持有),下调,4,2009-09-28
28819,46,7193,大和将银泰百货评级由4(弱于大盘),上调,2,2009-09-28
28820,101,6588,大华继显将中海发展评级由卖出,上调,买进,2009-09-28
28821,52,6525,Susquehanna将分众传媒评级由中性,上调,正面,2009-09-25
28822,27,6833,高盛将华能国际H股评级由中性,上调,买进,2009-09-25
28823,27,7833,高盛将华能国际A股评级由卖出,上调,中性,2009-09-25
28824,27,7830,高盛将华电国际A股评级由卖出,上调,中性,2009-09-25
28825,27,7685,高盛将华电国际H股评级由中性,上调,买进,2009-09-25
28826,27,7691,高盛将华电国际评级由中性,上调,买进,2009-09-25
28827,99,6437,新闻稿：标普将建滔化工的评级前景,上调,稳定,2009-09-25
28828,27,7853,高盛将粤电力A评级由卖出,上调,中性,2009-09-25
28829,27,7854,卖出,上调,中性,2009-09-25
28830,27,7754,买进,下调,中性,2009-09-25
28831,27,6696,卖出,上调,中性,2009-09-25
28832,28,6690,减持,上调,增持,2009-09-25
28833,153,3221,强于大盘,下调,弱于大盘,2009-09-25
28834,11,7621,买进,下调,中性,2009-09-25
28835,3,7855,减持,上调,中性,2009-09-25
28836,153,6517,中性,上调,强于大盘,2009-09-25
28837,3,7728,中性,上调,增持,2009-09-24
28838,28,6472,中性,上调,增持,2009-09-24
28839,221,6707,买进,下调,持有,2009-09-24
28840,27,6779,中性,上调,买进,2009-09-23
28841,13,6636,强于大盘,下调,中性,2009-09-23
28842,3,6650,中性,上调,增持,2009-09-23
28843,350,6339,持有,上调,买进,2009-09-23
28844,350,7856,买进,下调,持有,2009-09-23
28845,16,7857,持有,上调,买进,2009-09-22
28846,34,6690,中性,上调,增持,2009-09-22
28847,584,7109,弱于大盘,上调,强于大盘,2009-09-22
28848,153,6849,弱于大盘,上调,强于大盘,2009-09-22
28849,190,7699,买进,下调,卖出,2009-09-22
28850,447,7858,"卖出,目标新台币98元",定为,卖出,2009-09-22
28851,447,7859,"买进,目标新台币42元",定为,买进,2009-09-22
28852,166,7856,充分估值,上调,持有,2009-09-22
28853,489,4567,与大盘一致,定为,与大盘一致,2009-09-21
28854,11,7860,中性,下调,卖出,2009-09-21
28855,11,7861,中性,上调,买进,2009-09-21
28856,3,7862,增持,下调,中性,2009-09-21
28857,3,7669,减持,上调,中性,2009-09-21
28858,3,7748,中性,上调,增持,2009-09-21
28859,3,6895,中性,上调,增持,2009-09-21
28860,13,7863,强于大盘,下调,中性,2009-09-21
28861,27,7864,买进,下调,中性,2009-09-21
28862,11,6152,买进,下调,中性,2009-09-21
28863,27,7696,中性,上调,买进,2009-09-21
28864,27,7865,卖出,上调,买进,2009-09-21
28865,152,6152,新闻稿：惠誉将中国电力评级,下调,BB，评级前景为稳定,2009-09-18
28866,46,3147,持有,上调,强于大盘,2009-09-18
28867,447,7866,买进,定为,买进,2009-09-18
28868,27,7702,买进,下调,中性,2009-09-18
28869,13,7699,中性,下调,弱于大盘,2009-09-18
28870,152,7103,新闻稿：惠誉将大唐发电评级,下调,“BB,2009-09-17
28871,152,1805,新闻稿：惠誉将华电国际电力股份评级,下调,BB；前景为稳定,2009-09-17
28872,34,5470,汇丰将北京控股评级由增持,下调,中性,2009-09-17
28873,545,6163,中银国际将中国海外发展评级由持有,上调,买进,2009-09-17
28874,3,6758,减持,上调,中性,2009-09-17
28875,3,6824,摩根士丹利将万海航运评级由减持,上调,增持,2009-09-17
28876,27,6526,买进,下调,中性,2009-09-17
28877,27,6690,中性,上调,买进,2009-09-17
28878,190,2958,卖出,上调,持有,2009-09-17
28879,101,4438,大华继显将金蝶国际评级,上调,买进,2009-09-17
28880,545,6540,持有,上调,买进,2009-09-16
28881,27,7867,买进,下调,中性,2009-09-16
28882,27,7115,买进,下调,中性,2009-09-16
28883,27,797,买进,下调,卖出,2009-09-16
28884,27,7285,中性,上调,买进,2009-09-16
28885,27,7288,中性,上调,买进,2009-09-16
28886,13,6021,瑞士信贷将PepcoHoldings评级,上调,强于大盘,2009-09-15
28887,3,650,摩根士丹利将理文造纸评级由增持,下调,中性,2009-09-15
28888,3,7283,摩根士丹利将玖龙纸业评级由中性,下调,减持,2009-09-15
28889,372,7661,买进,下调,弱于大盘,2009-09-15
28890,34,7868,中性,上调,增持,2009-09-15
28891,153,5577,强于大盘,下调,中性,2009-09-15
28892,585,7869,买进,定为,买进,2009-09-14
28893,573,6578,新闻稿：中华信用评等将中钢公司评级,下调,TwAA,2009-09-14
28894,573,6578,中华信用评等将中钢公司评级,下调,TwAA,2009-09-14
28895,11,7870,卖出,定为,卖出,2009-09-14
28896,116,1609,32.0港元,上调,35.5港元；评级为中性,2009-09-14
28897,515,7871,持有,上调,买进,2009-09-14
28898,116,6524,减持,上调,中性,2009-09-11
28899,156,7716,择机买进,下调,中性,2009-09-11
28900,34,7872,减持,上调,中性,2009-09-11
28901,34,2958,中性,上调,增持,2009-09-11
28902,354,7873,弱于大盘,定为,弱于大盘,2009-09-11
28903,545,6388,卖出,上调,持有,2009-09-11
28904,166,7874,买进,定为,买进,2009-09-11
28905,166,7716,持有,上调,买进,2009-09-11
28906,503,6079,美国银行/美林将雅虎公司评级由持有,上调,买进,2009-09-10
28907,34,6661,减持,上调,中性,2009-09-10
28908,27,1407,卖出,上调,中性,2009-09-10
28909,16,2167,买进,下调,卖出,2009-09-10
28910,27,1407,中性,上调,买进,2009-09-10
28911,350,2764,买进,维持在,买进,2009-09-10
28912,34,4612,中性,上调,增持,2009-09-10
28913,350,1806,卖出,上调,持有,2009-09-10
28914,11,1942,中性,上调,买进,2009-09-10
28915,11,7754,中性,上调,买进,2009-09-10
28916,11,4678,中性,上调,买进,2009-09-10
28917,153,1059,强于大盘,下调,中性,2009-09-10
28918,545,7608,买进,下调,持有,2009-09-10
28919,34,6696,减持,上调,中性,2009-09-09
28920,34,7499,中性,上调,增持,2009-09-09
28921,13,6824,中性,上调,强于大盘,2009-09-09
28922,153,7875,中性,上调,强于大盘,2009-09-09
28923,166,7182,买进,下调,持有,2009-09-09
28924,515,6524,充分估值,上调,买进,2009-09-09
28925,101,6524,持有,上调,买进,2009-09-09
28926,586,7876,买进,定为,买进,2009-09-09
28927,286,7877,A-,定为,A,2009-09-08
28928,13,6704,中性,上调,强于大盘,2009-09-08
28929,13,7374,中性,上调,强于大盘,2009-09-08
28930,13,6705,中性,上调,强于大盘,2009-09-08
28931,13,7878,弱于大盘,上调,中性,2009-09-08
28932,13,6846,瑞士信贷将长虹建设评级中性,上调,强于大盘,2009-09-08
28933,13,7879,中性,上调,强于大盘,2009-09-08
28934,459,6339,元大将中信银行评级持有,上调,买进,2009-09-08
28935,354,7036,里昂证券将太古评级由强于大盘,上调,买进,2009-09-07
28936,27,6503,卖出,上调,中性,2009-09-07
28937,27,6888,中性,上调,买进,2009-09-07
28938,27,7753,中性,上调,买进,2009-09-07
28939,3,7567,减持,上调,中性,2009-09-07
28940,153,6466,强于大盘,下调,中性,2009-09-07
28941,153,7753,弱于大盘,上调,强于大盘,2009-09-07
28942,153,5028,中性,上调,强于大盘,2009-09-07
28943,153,6312,中性,上调,强于大盘,2009-09-07
28944,153,6163,中性,上调,强于大盘,2009-09-07
28945,153,6735,强于大盘,下调,中性,2009-09-07
28946,101,6388,卖出,上调,买进,2009-09-07
28947,27,7050,中性,上调,增持,2009-09-04
28948,34,6948,汇丰将数码通电讯评级由中性,下调,减持,2009-09-04
28949,545,7621,持有,上调,买进,2009-09-04
28950,116,7621,中性,上调,买进,2009-09-04
28951,28,7621,中性,上调,增持,2009-09-04
28952,166,6479,持有,上调,买进,2009-09-04
28953,13,5575,弱于大盘,上调,中性,2009-09-04
28954,13,4612,瑞士信贷将信和置业评级由弱于大盘,上调,强于大盘,2009-09-04
